1504237740	394.91	394.92	394.92	394.92	26.38841383	1504237740	4755	4755.39	4755	4755.39	7.5768585
1504237680	394.91	394.92	394.92	394.92	41.74212076	1504237680	4754.75	4755	4754.75	4755	5.47400475
1504237620	394.31	394.96	394.31	394.92	248.4377396	1504237620	4752.7	4754.75	4752.7	4754.75	4.38910759
1504237560	394	394.31	394	394.31	32.43269493	1504237560	4752.61	4752.7	4752.62	4752.7	6.44086205
1504237500	393.9	394	393.91	394	34.25333155	1504237500	4752.53	4752.62	4752.53	4752.62	3.01648903
1504237440	393.89	393.91	393.89	393.91	35.93978894	1504237440	4752.49	4752.5	4752.49	4752.5	7.68148345
1504237380	393.23	394.08	394.08	393.9	111.8143915	1504237380	4752.49	4752.49	4752.49	4752.49	6.28648247
1504237320	393.18	394.26	393.98	393.18	180.5665805	1504237320	4752.48	4752.49	4752.49	4752.48	12.73245791
1504237260	393.25	393.98	393.25	393.98	11.00947945	1504237260	4752.48	4752.49	4752.49	4752.49	4.58954715
1504237200	393.1	394.99	394.99	393.24	308.2285747	1504237200	4752.48	4752.49	4752.49	4752.48	2.87970503
1504237140	394.99	394.99	394.99	394.99	28.87038316	1504237140	4752.49	4752.49	4752.49	4752.49	2.87514497
1504237080	394.91	394.99	394.91	394.99	288.7110889	1504237080	4751.75	4752.49	4751.75	4752.48	5.06351137
1504237020	394.63	395	394.63	394.91	279.1001609	1504237020	4751.74	4751.75	4751.74	4751.75	8.87244776
1504236960	393.87	394.7	393.87	394.63	375.3057383	1504236960	4751.73	4751.74	4751.74	4751.74	10.21598514
1504236900	393.87	393.87	393.87	393.87	28.78505082	1504236900	4751.73	4755.02	4755.02	4751.74	5.03957483
1504236840	393.86	393.87	393.87	393.86	29.63865581	1504236840	4755.01	4755.02	4755.02	4755.02	3.07783992
1504236780	393.86	393.87	393.87	393.87	16.53133739	1504236780	4755.01	4756.53	4756.53	4755.02	1.53449214
1504236720	393.31	393.89	393.4	393.37	110.9623706	1504236720	4756.52	4756.53	4756.53	4756.53	2.04701493
1504236660	393.1	393.9	393.59	393.4	371.8630881	1504236660	4756.53	4760.05	4760.05	4756.54	26.09362442
1504236600	393.51	393.59	393.52	393.59	123.8781423	1504236600	4760.04	4764.01	4764.01	4760.05	8.64886634
1504236540	393.51	393.52	393.51	393.51	81.49247576	1504236540	4764	4764.01	4764.01	4764.01	12.80426576
1504236480	393.5	394	393.71	393.52	42.16745765	1504236480	4764	4764.01	4764.01	4764.01	1.83044537
1504236420	393.5	394.04	394.04	393.5	192.2413189	1504236420	4764	4764.01	4764.01	4764.01	4.46595831
1504236360	393.73	394.21	394.01	394.04	129.9773946	1504236360	4764.01	4764.01	4764.01	4764.01	4.82261204
1504236300	394.01	394.21	394.04	394.01	17.01827421	1504236300	4764.01	4764.01	4764.01	4764.01	5.6231728
1504236240	394.01	394.23	394.23	394.1	9.99143156	1504236240	4764.01	4764.01	4764.01	4764.01	1.95113672
1504236180	394	394.25	394.04	394.23	76.84024937	1504236180	4764	4764.01	4764.01	4764.01	1.99570356
1504236120	394	394.25	394.25	394.05	36.00595993	1504236120	4764	4772.01	4772.01	4764	3.93037617
1504236060	394.24	394.25	394.25	394.25	86.59628709	1504236060	4772	4773.31	4773.31	4772.01	5.88989317
1504236000	394	394.27	394.26	394.25	210.8010973	1504236000	4773.3	4773.5	4773.31	4773.31	1.94103189
1504235940	394	394.92	394.92	394.11	175.660448	1504235940	4773.29	4773.31	4773.29	4773.31	4.28351248
1504235880	394.91	394.92	394.92	394.92	46.2152181	1504235880	4773.29	4773.3	4773.3	4773.3	3.31782292
1504235820	394.91	394.92	394.91	394.91	16.34995769	1504235820	4770	4773.3	4770	4773.3	7.20841269
1504235760	394.91	394.92	394.92	394.92	24.0810004	1504235760	4769.83	4770	4769.83	4770	4.65761432
1504235700	394.91	394.94	394.94	394.92	91.27511128	1504235700	4769.09	4769.83	4769.09	4769.83	5.51716419
1504235640	394.93	394.94	394.94	394.94	101.6905736	1504235640	4767.99	4769.09	4768	4769.09	3.89118886
1504235580	394.93	394.94	394.94	394.93	27.57400696	1504235580	4766.51	4768	4766.51	4768	9.33234971
1504235520	394.91	394.94	394.91	394.94	163.3966632	1504235520	4766.48	4766.51	4766.48	4766.51	6.6285217
1504235460	394.2	394.91	394.2	394.9	208.6017609	1504235460	4766.48	4766.48	4766.48	4766.48	3.29902606
1504235400	394.2	394.49	394.25	394.2	30.84198856	1504235400	4766.47	4766.48	4766.48	4766.48	5.11420077
1504235340	394	394.25	394	394.25	38.23421199	1504235340	4766.47	4766.48	4766.48	4766.48	1.94648042
1504235280	393.7	394	393.71	394	45.69504696	1504235280	4766.47	4766.48	4766.48	4766.48	4.31263201
1504235220	393.7	393.71	393.71	393.71	133.9727192	1504235220	4766.47	4766.48	4766.48	4766.48	3.47699857
1504235160	393.7	393.71	393.71	393.7	6.2930907	1504235160	4766.48	4766.48	4766.48	4766.48	0.956623
1504235100	393.7	393.71	393.71	393.7	32.18715356	1504235100	4766.48	4766.48	4766.48	4766.48	2.08235664
1504235040	393.67	393.71	393.68	393.71	37.31530316	1504235040	4766.48	4766.48	4766.48	4766.48	3.795023
1504234980	393.07	393.95	393.36	393.67	102.8891443	1504234980	4766.47	4766.48	4766.48	4766.47	1.16308021
1504234920	393.04	393.96	393.96	393.36	535.0795379	1504234920	4765	4766.48	4766.01	4766.48	2.86749038
1504234860	393.95	393.97	393.97	393.95	70.63934942	1504234860	4766	4766.5	4766.5	4766.01	2.23303024
1504234800	393.96	393.97	393.96	393.97	44.71291106	1504234800	4766.12	4766.5	4766.47	4766.5	5.16890363
1504241940	391	391.2	391.2	391.18	52.51297143	1504241940	4715.79	4715.8	4715.8	4715.8	6.39887332
1504241880	391.01	391.2	391.19	391.2	35.1811454	1504241880	4715.79	4715.8	4715.8	4715.8	0.19855869
1504241820	391	391.35	391.29	391.19	19.67214177	1504241820	4715.79	4715.8	4715.8	4715.79	2.11718146
1504241760	391	391.53	391.53	391	118.3601167	1504241760	4715.79	4715.8	4715.79	4715.79	3.14789442
1504241700	391.5	392.82	392.82	391.5	367.0783523	1504241700	4715.79	4717.2	4717.2	4715.8	6.70745942
1504241640	392.8	393.22	393.22	392.82	71.39794934	1504241640	4716	4729.43	4729.43	4718	17.37388384
1504241580	393.21	393.22	393.22	393.21	102.4301932	1504241580	4729.43	4734.34	4734.34	4729.43	8.03198555
1504241520	393.21	393.22	393.22	393.22	30.05205317	1504241520	4734.02	4734.34	4734.02	4734.34	3.9772015
